LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,BedroomAbvGr,TotRmsAbvGrd,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,predicted_price
5568,473.0,1573.0,0.0,0.0,1573.0,1625,0,0,1625,2,2,5,495.0,123,0,0,0,153,253838.5697022854
12150,0.0,1001.0,0.0,0.0,1001.0,1299,0,0,1299,2,2,5,486.0,84,0,222,0,0,172390.59817381503
10000,166.0,585.0,0.0,856.0,1441.0,1392,0,0,1392,2,3,6,650.0,168,49,0,0,0,208952.6834535548
12864,0.0,1392.0,0.0,17.0,1409.0,1409,0,0,1409,1,1,4,576.0,0,144,0,0,145,213626.27377203899
9928,0.0,1239.0,0.0,215.0,1454.0,1478,0,0,1478,2,3,6,506.0,114,22,0,0,0,199744.3467006349
8750,50.0,224.0,530.0,98.0,852.0,918,0,0,918,1,3,4,360.0,192,84,0,0,0,104793.86339255112
8410,0.0,924.0,0.0,46.0,970.0,1026,0,0,1026,1,2,5,528.0,193,0,0,0,0,156144.2789488272
4054,352.0,949.0,0.0,552.0,1501.0,1501,0,0,1501,2,2,5,512.0,240,0,0,0,0,229715.79389693672
19958,1224.0,0.0,0.0,585.0,585.0,2279,0,0,2279,2,4,7,461.0,274,0,0,0,138,238506.15056450292
8368,0.0,0.0,0.0,1689.0,1689.0,1689,0,0,1689,2,3,7,433.0,100,39,0,0,0,202392.10598593028
8298,0.0,583.0,0.0,963.0,1546.0,1564,0,0,1564,2,2,6,502.0,132,0,0,0,0,216362.83202208
10331,0.0,215.0,80.0,970.0,1265.0,1240,0,0,1240,2,3,6,528.0,232,0,0,0,0,178060.4190562891
6718,86.0,250.0,0.0,1017.0,1267.0,1312,0,0,1312,2,2,5,471.0,256,28,0,0,0,193695.64566397676
11305,886.0,1329.0,0.0,593.0,1922.0,1922,0,0,1922,2,2,6,692.0,201,64,0,0,0,308567.2471124743
7777,203.0,0.0,0.0,1491.0,1491.0,1491,0,0,1491,2,3,7,571.0,0,35,0,0,0,200912.4516371065
11800,94.0,766.0,0.0,356.0,1122.0,1146,1340,0,2486,3,5,10,452.0,143,32,0,0,0,250898.7794004094
12633,242.0,0.0,0.0,1824.0,1824.0,1824,0,0,1824,2,3,8,932.0,160,36,0,0,108,276411.7868380358
43500,0.0,0.0,0.0,0.0,0.0,2034,0,0,2034,1,2,9,1041.0,483,266,0,0,0,236650.53021027267
6710,134.0,16.0,904.0,0.0,920.0,936,0,0,936,0,0,3,460.0,0,40,0,0,0,130681.90202981644
1504,0.0,252.0,0.0,294.0,546.0,546,546,0,1092,1,3,5,253.0,0,0,0,0,0,94690.41389280377
1533,0.0,503.0,0.0,27.0,530.0,530,462,0,992,1,2,4,297.0,112,97,0,0,0,114017.58279209939
1495,189.0,384.0,0.0,162.0,546.0,546,546,0,1092,1,3,5,0.0,0,64,0,0,0,86732.54637866617
1890,0.0,0.0,0.0,546.0,546.0,546,546,0,1092,1,3,6,286.0,0,0,0,0,0,100090.03000177626
9129,144.0,923.0,0.0,0.0,923.0,1008,0,0,1008,1,1,4,678.0,201,66,0,0,0,184344.93705780932
15957,0.0,1148.0,0.0,96.0,1244.0,1356,0,0,1356,2,3,6,528.0,1424,0,0,0,0,249056.29941712605
33983,0.0,1112.0,0.0,48.0,1160.0,1676,0,0,1676,1,3,6,672.0,690,90,0,0,0,220763.43495823504
8286,0.0,531.0,0.0,185.0,716.0,716,716,0,1432,1,3,6,531.0,0,136,0,0,240,167463.90114012072
6723,0.0,796.0,0.0,0.0,796.0,796,0,0,796,1,2,5,0.0,129,0,0,0,0,97166.17405575197
27697,198.0,811.0,0.0,585.0,1396.0,1608,0,0,1608,1,3,6,444.0,152,38,0,0,0,187637.69875590803
11000,0.0,1090.0,0.0,0.0,1090.0,1178,0,0,1178,1,3,6,502.0,0,44,0,0,88,153559.08185628685
11625,0.0,596.0,0.0,220.0,816.0,816,0,0,816,1,2,4,264.0,330,0,0,0,0,120581.29526652081
10447,0.0,516.0,0.0,348.0,864.0,887,0,0,887,1,3,5,288.0,140,0,0,0,0,105073.42336683467
11027,28.0,468.0,539.0,171.0,1178.0,1293,0,0,1293,2,2,5,452.0,280,0,0,0,0,186998.7601526781
10533,244.0,773.0,0.0,235.0,1008.0,1024,0,0,1024,1,2,5,313.0,0,0,0,0,280,161502.68131086882
11765,302.0,1127.0,0.0,490.0,1617.0,1797,0,0,1797,1,3,7,963.0,0,0,0,0,0,242883.16491624576
39384,902.0,1110.0,0.0,595.0,1705.0,1390,0,0,1390,1,1,4,550.0,0,189,0,0,0,253977.01395664705
11727,434.0,0.0,0.0,1851.0,1851.0,1851,0,0,1851,2,3,8,506.0,0,146,0,0,0,242205.109444858
8238,0.0,700.0,0.0,113.0,813.0,813,712,0,1525,2,3,6,400.0,421,72,0,0,0,188695.08358498986
13041,0.0,0.0,0.0,781.0,781.0,781,890,0,1671,2,3,7,423.0,0,84,0,0,0,177435.81205687264
9783,0.0,0.0,0.0,821.0,821.0,821,955,0,1776,2,3,7,443.0,286,116,0,0,0,198342.31278662878
13128,216.0,0.0,0.0,1074.0,1074.0,1074,990,0,2064,2,4,7,527.0,0,119,0,0,0,204813.98803122764
13751,248.0,60.0,0.0,1640.0,1700.0,1700,512,0,2212,2,3,9,773.0,237,38,0,0,115,293696.96396502387
13108,0.0,0.0,0.0,2062.0,2062.0,2079,608,0,2687,2,4,9,618.0,168,12,0,0,0,275319.37699127477
8076,112.0,705.0,0.0,455.0,1160.0,1169,0,0,1169,2,3,6,402.0,0,26,0,0,144,172128.30388024793
3701,0.0,0.0,0.0,1191.0,1191.0,1204,0,0,1204,2,2,5,461.0,120,70,0,0,0,173324.4972620379
16023,600.0,1218.0,0.0,180.0,1398.0,1414,1384,0,2798,3,3,11,670.0,182,37,0,0,0,359954.3093719869
18062,662.0,0.0,0.0,1528.0,1528.0,1528,1862,0,3390,3,5,10,758.0,204,34,0,0,0,350571.90629511245
12292,184.0,205.0,0.0,889.0,1094.0,1102,1371,0,2473,2,4,11,675.0,246,39,0,0,0,271277.40082525276
16052,734.0,1206.0,0.0,644.0,1850.0,1850,848,0,2698,2,4,11,736.0,250,0,0,0,0,339668.82794579933
15922,550.0,0.0,0.0,1390.0,1390.0,1390,1405,0,2795,3,4,10,660.0,272,102,0,0,0,325321.98712210706
8147,230.0,1191.0,0.0,523.0,1714.0,1714,0,0,1714,2,2,7,517.0,156,55,0,0,0,253879.7818313411
18261,420.0,1416.0,0.0,494.0,1910.0,2000,0,0,2000,2,3,8,722.0,351,102,0,0,123,307138.95382695843
10464,130.0,850.0,0.0,138.0,988.0,1102,0,0,1102,1,2,5,582.0,140,22,0,0,0,166797.61152376616
10530,68.0,0.0,0.0,945.0,945.0,945,912,0,1857,2,4,8,482.0,400,105,0,0,0,204527.04911064313
9927,252.0,1005.0,0.0,42.0,1047.0,1083,0,0,1083,1,2,5,596.0,444,0,40,0,0,187716.18393170767
9512,0.0,788.0,0.0,172.0,960.0,960,1358,0,2318,2,3,8,541.0,0,246,0,0,0,241748.40375608517
10530,248.0,548.0,0.0,127.0,675.0,1109,766,0,1875,3,3,8,485.0,48,28,0,0,0,227164.84484774838
10000,176.0,755.0,0.0,348.0,1103.0,1103,0,0,1103,2,3,6,462.0,295,84,0,0,0,180133.8039513375
7200,0.0,20.0,620.0,224.0,864.0,874,0,0,874,1,3,5,576.0,63,0,0,0,0,112197.72847959239
8773,0.0,951.0,0.0,536.0,1487.0,1419,0,0,1419,2,2,4,543.0,196,68,0,0,0,208669.41659595902
2760,514.0,0.0,0.0,525.0,525.0,525,567,0,1092,1,3,6,440.0,0,0,0,0,0,132320.03644584003
2160,200.0,402.0,0.0,363.0,765.0,765,600,0,1365,1,3,7,440.0,0,36,0,0,0,150323.54596222684
1890,380.0,282.0,0.0,212.0,494.0,494,536,0,1030,1,3,6,264.0,0,0,0,0,0,112839.4919063593
1680,504.0,276.0,0.0,207.0,483.0,483,465,0,948,1,2,5,264.0,0,0,0,0,0,125061.36438346659
1680,504.0,382.0,0.0,143.0,525.0,525,567,0,1092,1,3,6,264.0,352,0,0,0,0,139230.87113533128
4043,0.0,727.0,156.0,186.0,1069.0,1069,0,0,1069,2,2,4,440.0,0,55,0,0,225,173709.72437021675
7514,0.0,373.0,108.0,462.0,943.0,1387,0,0,1387,1,3,6,300.0,0,0,240,0,0,113941.3479077774
2280,0.0,120.0,492.0,443.0,1055.0,1055,0,0,1055,2,2,4,319.0,0,29,0,0,0,138208.8697333287
2179,0.0,70.0,0.0,785.0,855.0,855,601,0,1456,2,3,6,460.0,0,28,0,0,0,161367.8278073779
16387,215.0,1369.0,0.0,369.0,1738.0,1738,851,0,2589,2,4,11,831.0,0,0,0,0,0,307277.6839521695
16163,232.0,0.0,0.0,1618.0,1618.0,1618,0,0,1618,2,2,6,880.0,0,0,0,0,0,247859.85879107597
12228,206.0,0.0,0.0,1721.0,1721.0,1740,0,0,1740,2,4,8,874.0,0,43,0,0,0,231022.8073935111
14780,568.0,1505.0,0.0,363.0,1868.0,1868,0,0,1868,2,2,7,1085.0,354,56,0,0,156,346622.2987179223
13975,525.0,0.0,0.0,1090.0,1090.0,1117,1089,0,2206,2,4,10,670.0,148,95,0,0,0,259342.45068698653
9942,385.0,1290.0,0.0,316.0,1606.0,1625,466,0,2091,2,3,8,521.0,194,84,0,0,0,270025.47638754954
12867,0.0,0.0,0.0,1209.0,1209.0,1209,1044,0,2253,2,3,8,575.0,243,142,0,0,0,247519.155644836
10672,0.0,0.0,0.0,1054.0,1054.0,1054,1335,0,2389,2,4,10,672.0,176,64,0,0,0,246971.83238563122
11643,142.0,880.0,0.0,644.0,1524.0,1544,814,0,2358,2,4,10,784.0,120,34,0,0,0,276917.63203985314
13758,430.0,1232.0,0.0,560.0,1792.0,1792,0,0,1792,2,2,6,925.0,204,49,0,0,0,296292.75960641436
14828,674.0,1383.0,0.0,397.0,1780.0,1780,0,0,1780,2,2,7,816.0,144,68,0,0,0,302813.2566037817
13215,112.0,994.0,0.0,426.0,1420.0,1426,488,0,1914,2,3,9,746.0,168,127,0,0,0,264639.9526534156
5911,278.0,472.0,0.0,1088.0,1560.0,1565,0,0,1565,2,2,6,556.0,196,56,0,0,0,234517.574211281
7740,518.0,1023.0,0.0,663.0,1686.0,1686,0,0,1686,2,1,6,899.0,266,100,0,0,0,307413.24981552863
6373,572.0,415.0,0.0,1251.0,1666.0,1666,0,0,1666,2,2,6,575.0,228,75,0,0,0,257268.54936540374
10237,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,2,3,8,390.0,0,24,0,0,0,166086.5991936324
10237,0.0,0.0,0.0,738.0,738.0,738,754,0,1492,2,3,8,440.0,0,32,0,0,0,172063.72031045967
11660,0.0,0.0,0.0,1326.0,1326.0,1326,0,0,1326,2,3,6,427.0,100,0,0,0,0,168586.17148925154
11631,236.0,0.0,0.0,1052.0,1052.0,1052,1321,0,2373,2,4,9,632.0,120,46,0,0,0,244460.45267663928
9073,0.0,0.0,0.0,738.0,738.0,738,754,0,1492,2,3,8,440.0,100,32,0,0,0,176346.53524184818
3087,14.0,453.0,0.0,767.0,1220.0,1364,0,0,1364,2,2,6,437.0,100,16,0,0,0,188125.5044048235
2938,40.0,1038.0,0.0,330.0,1368.0,1511,0,0,1511,2,2,5,398.0,130,30,0,0,0,200124.33605080913
3072,18.0,1059.0,0.0,306.0,1365.0,1548,0,0,1548,2,2,7,388.0,143,20,0,0,0,211942.9188309943
3010,14.0,16.0,0.0,1126.0,1142.0,1142,0,0,1142,2,2,6,440.0,90,0,0,0,0,171063.79179127872
9171,0.0,0.0,0.0,848.0,848.0,848,750,0,1598,2,3,7,433.0,100,48,0,0,0,178635.73363379177
8658,0.0,732.0,0.0,250.0,982.0,1008,881,0,1889,2,3,9,431.0,0,0,0,0,0,210805.02526869669
12104,0.0,0.0,0.0,1035.0,1035.0,1082,1240,0,2322,3,4,8,617.0,400,45,0,0,0,257608.03787883016
9660,242.0,791.0,0.0,253.0,1044.0,1079,897,0,1976,2,3,7,885.0,210,31,0,0,0,259720.27616760487
9545,322.0,505.0,0.0,655.0,1160.0,1205,1029,0,2234,2,3,7,768.0,0,50,0,0,0,258213.31737218445
9233,877.0,1182.0,0.0,358.0,1540.0,1540,1315,0,2855,2,4,9,774.0,247,55,0,0,0,337028.0255759995
10019,397.0,527.0,0.0,815.0,1342.0,1358,1368,0,2726,2,4,9,725.0,307,169,168,0,0,292370.2585825266
17242,738.0,292.0,1393.0,48.0,1733.0,1933,1567,0,3500,3,4,11,959.0,870,86,0,0,210,441181.2239054227
10236,501.0,380.0,168.0,742.0,1290.0,1305,1189,0,2494,2,4,9,803.0,200,95,0,0,0,287282.47616146423
12585,420.0,247.0,1039.0,0.0,1286.0,1565,1234,0,2799,2,3,8,704.0,432,136,0,0,0,306644.4021997368
12447,192.0,0.0,0.0,1100.0,1100.0,1116,848,0,1964,2,3,8,760.0,200,70,0,0,0,247266.98509055804
15218,0.0,1562.0,0.0,108.0,1670.0,1670,0,0,1670,2,2,6,928.0,0,240,200,0,0,259206.3951058282
10936,60.0,0.0,0.0,1504.0,1504.0,1504,0,0,1504,2,3,7,510.0,144,0,0,0,0,198301.2727731778
8640,0.0,24.0,0.0,1254.0,1278.0,1278,0,0,1278,2,2,5,584.0,0,60,0,0,0,184360.05461552643
13162,0.0,1836.0,0.0,200.0,2036.0,2036,604,0,2640,3,3,11,792.0,0,265,0,0,0,353024.838857866
8125,0.0,0.0,0.0,858.0,858.0,858,858,0,1716,2,3,7,615.0,0,53,0,0,0,193729.36973665256
7733,0.0,24.0,0.0,1118.0,1142.0,1142,0,0,1142,1,3,5,0.0,4,50,0,0,0,92775.59797258434
11024,118.0,0.0,0.0,1400.0,1400.0,1400,0,0,1400,2,3,6,612.0,144,55,0,0,0,195613.33945539556
13072,0.0,0.0,0.0,1131.0,1131.0,1131,0,0,1131,1,3,6,0.0,0,39,0,0,0,98426.29495338199
7800,172.0,0.0,0.0,891.0,891.0,891,795,0,1686,2,3,8,462.0,144,101,0,0,0,201998.23172491617
7632,96.0,0.0,0.0,784.0,784.0,831,754,0,1585,2,3,7,449.0,100,77,0,0,0,181078.45913186754
8304,0.0,0.0,0.0,941.0,941.0,941,896,0,1837,2,3,7,688.0,150,165,0,0,0,216640.0647508224
9370,0.0,758.0,0.0,78.0,836.0,844,887,0,1731,2,3,7,462.0,307,85,0,0,224,222136.41017483082
7175,0.0,904.0,0.0,494.0,1398.0,1398,0,0,1398,2,2,5,542.0,0,46,0,0,0,199751.43466669536
7175,0.0,278.0,0.0,939.0,1217.0,1217,0,0,1217,2,2,5,484.0,0,64,0,0,0,174941.5091549617
9019,0.0,274.0,0.0,362.0,636.0,636,684,0,1320,2,3,6,472.0,0,40,0,0,0,154342.69737997372
9100,51.0,36.0,0.0,952.0,988.0,988,0,0,988,1,3,6,624.0,0,0,0,0,0,133871.89071591618
8927,0.0,0.0,0.0,0.0,0.0,1286,368,0,1654,2,4,10,528.0,0,0,0,0,0,144089.99500480524
9240,0.0,612.0,0.0,252.0,864.0,1211,0,0,1211,1,2,6,576.0,161,0,0,0,0,163764.59123584782
9308,0.0,554.0,0.0,430.0,984.0,984,0,0,984,1,3,5,310.0,0,0,0,0,0,108654.7677713713
8450,90.0,162.0,270.0,450.0,882.0,909,0,0,909,1,3,5,294.0,0,155,0,0,0,101390.35081041814
8638,0.0,181.0,0.0,744.0,925.0,925,0,0,925,1,2,5,484.0,203,74,0,0,0,140903.95506783962
13052,0.0,712.0,0.0,312.0,1024.0,1024,0,0,1024,1,3,5,308.0,0,0,0,0,0,114359.62074569566
8020,0.0,644.0,0.0,268.0,912.0,912,0,0,912,1,3,6,0.0,0,0,0,0,0,86856.80964138037
8789,0.0,659.0,0.0,253.0,912.0,941,0,0,941,1,3,6,288.0,64,0,0,0,0,112391.32863923107
14330,145.0,1023.0,497.0,228.0,1748.0,2151,495,0,2646,2,3,9,550.0,641,100,0,0,0,311489.6611816877
11025,692.0,1118.0,0.0,216.0,1334.0,1520,1306,0,2826,2,3,9,888.0,177,208,186,0,0,337709.5008976462
3628,0.0,0.0,0.0,1143.0,1143.0,1143,0,0,1143,1,1,5,588.0,0,191,0,0,0,172406.18214295318
2544,0.0,0.0,0.0,600.0,600.0,520,623,80,1223,2,2,4,480.0,0,166,0,0,0,149942.74906366994
2998,513.0,353.0,0.0,403.0,756.0,768,756,0,1524,2,2,4,440.0,0,32,0,0,0,191887.45647401173
4447,0.0,0.0,0.0,530.0,530.0,530,550,0,1080,2,2,4,496.0,0,50,0,0,0,142840.76864224
8314,0.0,0.0,0.0,569.0,569.0,854,840,0,1694,2,3,6,434.0,0,382,0,0,110,177115.5703588362
7180,0.0,0.0,0.0,1568.0,1568.0,1568,0,0,1568,2,3,6,564.0,0,266,0,0,0,196656.51089884996
13110,144.0,962.0,0.0,191.0,1153.0,1193,0,0,1193,2,2,6,501.0,140,153,0,0,0,202085.63150695252
10140,264.0,553.0,68.0,713.0,1334.0,1334,0,0,1334,2,3,7,477.0,0,20,35,0,264,207797.40980073065
9600,0.0,758.0,0.0,293.0,1051.0,1051,0,0,1051,1,3,6,504.0,0,0,0,0,0,136109.68700920168
8640,300.0,361.0,483.0,56.0,900.0,884,886,0,1770,1,4,7,530.0,0,60,0,0,270,186493.9736292222
9360,203.0,760.0,0.0,216.0,976.0,976,0,0,976,1,2,4,504.0,94,0,0,0,0,149162.74985033166
8400,0.0,744.0,0.0,89.0,833.0,898,0,0,898,1,3,6,326.0,143,0,0,0,0,115020.93246551279
9759,0.0,799.0,0.0,252.0,1051.0,1051,0,0,1051,1,3,6,264.0,182,88,0,0,0,129168.60348227253
9600,140.0,602.0,402.0,137.0,1141.0,1141,0,0,1141,1,3,6,568.0,0,78,0,0,0,151017.20899639258
8800,0.0,901.0,252.0,34.0,1187.0,1565,0,0,1565,2,3,7,299.0,200,25,211,0,0,172752.0276560623
10368,112.0,260.0,748.0,0.0,1008.0,1488,0,0,1488,1,3,7,430.0,154,60,0,0,0,155013.46403376313
9350,0.0,360.0,0.0,360.0,720.0,720,720,0,1440,1,4,7,480.0,0,32,240,0,0,121133.16854592804
10800,88.0,632.0,0.0,616.0,1248.0,1248,0,0,1248,1,3,6,286.0,0,0,0,0,0,137713.59793306218
8550,0.0,574.0,0.0,242.0,816.0,816,0,0,816,1,2,4,240.0,228,0,40,0,0,111291.93323640632
9724,0.0,0.0,0.0,938.0,938.0,1043,0,0,1043,1,2,5,273.0,125,48,0,0,0,124634.01317720191
9600,0.0,915.0,0.0,336.0,1251.0,1433,0,0,1433,1,3,7,441.0,144,0,205,0,0,158872.06141936962
10858,150.0,40.0,0.0,1404.0,1444.0,1624,0,0,1624,1,2,6,240.0,0,40,324,0,0,156210.51329699747
9600,144.0,996.0,0.0,60.0,1056.0,1216,0,0,1216,1,3,7,280.0,0,0,0,0,0,140641.5694872457
9462,0.0,0.0,0.0,704.0,704.0,1024,704,0,1728,1,3,7,234.0,245,60,0,0,0,149400.89965980264
9888,0.0,486.0,0.0,450.0,936.0,936,0,0,936,1,2,5,240.0,0,0,160,0,0,109769.57717347628
8917,0.0,0.0,0.0,1584.0,1584.0,1584,0,0,1584,2,4,8,506.0,0,0,0,0,0,182618.22213069684
12700,0.0,939.0,0.0,307.0,1246.0,1246,0,0,1246,1,3,6,441.0,0,69,0,0,0,150661.69851487
9723,332.0,0.0,0.0,1008.0,1008.0,1008,0,0,1008,1,2,5,430.0,0,0,0,0,0,144405.27136879283
8400,0.0,623.0,0.0,556.0,1179.0,1364,0,0,1364,1,3,6,331.0,0,60,0,0,0,139721.93905527436
9610,632.0,203.0,0.0,918.0,1121.0,1336,0,0,1336,1,3,7,488.0,80,0,0,0,0,177784.93230369498
10000,272.0,678.0,281.0,99.0,1058.0,1370,0,0,1370,1,3,6,300.0,191,0,0,0,120,159843.59238349504
10152,0.0,914.0,0.0,210.0,1124.0,1124,0,0,1124,1,3,6,353.0,0,211,180,0,142,138807.93902062252
8092,176.0,824.0,0.0,226.0,1050.0,1050,0,0,1050,1,3,6,286.0,0,0,0,0,0,127666.63053121106
12778,0.0,658.0,0.0,350.0,1008.0,1008,0,0,1008,1,2,4,280.0,0,154,0,0,0,125363.56843491673
10170,522.0,0.0,0.0,216.0,216.0,1575,0,0,1575,1,2,5,400.0,0,0,0,0,0,142203.5592928398
7700,0.0,271.0,0.0,30.0,301.0,1145,0,0,1145,1,3,6,684.0,0,0,0,0,0,118601.49679972572
11050,0.0,488.0,0.0,517.0,1005.0,1005,0,0,1005,1,2,6,319.0,0,0,0,0,288,154237.94207827246
13600,0.0,144.0,912.0,0.0,1056.0,1056,0,0,1056,1,3,6,300.0,0,0,0,0,0,110606.06382147488
15428,0.0,741.0,0.0,143.0,884.0,884,0,0,884,1,2,4,270.0,0,0,0,0,195,127434.3317479033
21299,0.0,0.0,0.0,929.0,929.0,2039,0,0,2039,1,3,7,791.0,0,0,90,0,0,187029.16040910486
13300,0.0,494.0,0.0,521.0,1015.0,1384,0,0,1384,1,2,6,896.0,75,0,0,323,0,212701.76832602816
22136,0.0,1018.0,0.0,1153.0,2171.0,1392,1248,0,2640,2,5,10,1008.0,631,48,148,0,0,333195.53424807556
7500,0.0,0.0,0.0,784.0,784.0,900,412,0,1312,1,3,6,649.0,0,28,0,0,0,144250.8748326711
10410,0.0,0.0,0.0,713.0,713.0,713,0,0,713,1,2,5,371.0,0,75,161,0,0,98423.54814452174
10914,0.0,0.0,0.0,715.0,715.0,715,0,0,715,1,2,4,660.0,0,0,75,0,112,124322.98097555197
7008,0.0,0.0,0.0,448.0,448.0,448,272,0,720,1,1,5,280.0,0,0,70,0,0,105264.31235275631
7200,0.0,338.0,0.0,325.0,663.0,774,821,0,1595,2,3,7,528.0,49,0,231,0,0,169322.68539904463
10818,0.0,0.0,0.0,1077.0,1077.0,981,779,0,1760,1,4,7,648.0,120,0,96,0,0,167709.6338932987
10184,379.0,580.0,0.0,503.0,1083.0,1146,0,0,1146,1,3,6,294.0,345,75,0,0,0,156737.1569273947
9510,161.0,701.0,0.0,434.0,1135.0,1207,0,0,1207,1,3,6,264.0,0,240,0,0,0,138522.68440068336
10800,104.0,913.0,0.0,400.0,1313.0,1773,0,0,1773,2,3,6,418.0,355,98,0,0,144,222944.089188534
11650,58.0,0.0,0.0,0.0,0.0,1472,0,0,1472,2,2,5,484.0,0,68,0,0,227,155375.2919326124
18275,0.0,636.0,0.0,802.0,1438.0,1900,548,0,2448,3,3,9,441.0,520,102,0,0,0,293418.02082057134
12144,0.0,455.0,0.0,455.0,910.0,910,611,0,1521,1,3,6,597.0,199,0,168,0,0,163773.00648178754
8544,0.0,0.0,0.0,0.0,0.0,1040,0,0,1040,2,2,6,400.0,0,0,0,0,0,117693.1596224679
8512,0.0,0.0,0.0,1556.0,1556.0,1556,0,0,1556,2,4,8,0.0,0,0,0,0,0,143306.02817982808
7000,0.0,781.0,0.0,369.0,1150.0,1150,0,0,1150,1,3,6,288.0,0,0,0,0,162,138810.754501537
7400,0.0,809.0,0.0,236.0,1045.0,1045,0,0,1045,1,3,6,528.0,0,0,0,0,0,137397.10047883625
7000,0.0,468.0,0.0,396.0,864.0,864,0,0,864,1,3,5,336.0,0,0,0,0,0,99797.9144157049
7000,0.0,953.0,0.0,72.0,1025.0,1025,0,0,1025,1,3,6,0.0,96,80,0,0,0,104737.10165164332
9856,0.0,0.0,0.0,716.0,716.0,1007,1007,0,2014,2,5,8,624.0,0,72,167,0,0,166742.62957427753
9600,264.0,276.0,0.0,936.0,1212.0,1226,442,0,1668,1,3,6,240.0,0,0,140,0,0,152470.67017076525
5520,0.0,284.0,0.0,863.0,1147.0,1147,510,0,1657,1,4,9,162.0,0,0,0,0,0,138790.5024862902
9600,0.0,381.0,0.0,399.0,780.0,940,476,0,1416,1,3,7,400.0,0,24,0,0,0,141365.79071493182
6451,0.0,208.0,0.0,504.0,712.0,848,580,0,1428,1,4,7,576.0,264,0,84,0,0,141217.5828377272
3960,0.0,0.0,0.0,502.0,502.0,502,502,0,1004,1,2,5,200.0,280,0,68,0,0,110358.53208553004
7745,0.0,0.0,0.0,938.0,938.0,1084,867,0,1951,2,4,9,576.0,0,6,28,0,0,194691.80389852743
7741,0.0,143.0,72.0,817.0,1032.0,1032,0,0,1032,1,2,5,280.0,0,0,112,0,0,117293.82113174375
5633,0.0,0.0,0.0,844.0,844.0,844,0,0,844,1,2,5,216.0,50,81,123,0,0,99894.97122263
7200,0.0,0.0,0.0,576.0,576.0,864,0,0,864,1,2,5,528.0,0,0,0,0,115,123438.54744499813
7614,0.0,0.0,0.0,738.0,738.0,714,662,0,1376,1,2,7,216.0,0,0,104,0,225,151005.95212779427
6000,0.0,576.0,0.0,384.0,960.0,960,0,0,960,1,3,5,576.0,0,0,0,0,0,125667.56668508463
6000,145.0,0.0,0.0,816.0,816.0,816,750,0,1566,1,5,7,450.0,24,0,296,0,0,109251.9293099206
7830,0.0,416.0,0.0,76.0,492.0,492,0,0,492,1,1,3,200.0,0,0,78,0,0,81336.33137479934
9576,0.0,310.0,0.0,460.0,770.0,885,297,0,1182,1,3,5,378.0,0,0,0,0,0,114917.25161455575
5747,0.0,0.0,0.0,798.0,798.0,840,0,0,840,1,2,5,250.0,112,0,0,0,0,107189.32519417573
6300,0.0,0.0,0.0,1226.0,1226.0,1226,878,0,2104,2,5,9,432.0,0,341,88,0,0,187173.91961063823
5976,0.0,0.0,0.0,624.0,624.0,624,624,0,1248,2,2,8,0.0,0,130,256,0,0,131277.95654271194
9750,0.0,0.0,0.0,960.0,960.0,960,0,0,960,1,3,5,624.0,0,0,0,0,0,123660.64983879501
4761,0.0,0.0,0.0,1020.0,1020.0,1020,0,0,1020,1,2,5,0.0,0,0,105,0,0,94155.39036118618
11737,0.0,0.0,0.0,848.0,848.0,1017,810,0,1827,1,2,9,240.0,27,36,42,0,0,177996.14103862783
6120,0.0,347.0,0.0,381.0,728.0,728,434,0,1162,1,3,6,258.0,0,24,0,0,0,111505.91205562284
6120,0.0,0.0,0.0,741.0,741.0,741,583,0,1324,1,3,7,180.0,0,0,55,0,0,113637.06602241556
11672,0.0,0.0,0.0,816.0,816.0,816,0,0,816,1,2,4,210.0,168,0,112,0,0,97482.92638549906
33120,0.0,0.0,0.0,1595.0,1595.0,1611,875,0,2486,2,5,8,576.0,0,0,0,0,0,224871.9806141242
10320,0.0,0.0,0.0,596.0,596.0,834,596,0,1430,2,3,7,370.0,218,0,0,0,210,175279.13819570103
7518,0.0,0.0,0.0,396.0,396.0,665,665,0,1330,1,3,7,390.0,0,72,45,0,0,119712.34997732591
9000,0.0,0.0,0.0,610.0,610.0,819,0,0,819,1,2,4,0.0,0,0,0,0,0,70962.68436612484
7200,0.0,343.0,0.0,641.0,984.0,984,0,0,984,1,3,6,308.0,0,0,164,0,0,104029.94752256619
12375,41.0,329.0,0.0,477.0,806.0,1081,341,0,1422,1,3,7,288.0,0,0,0,0,0,133741.15077687148
11136,0.0,0.0,0.0,1921.0,1921.0,1921,0,0,1921,2,4,8,576.0,0,180,0,0,0,217702.74900345164
21370,0.0,0.0,0.0,0.0,0.0,1640,0,0,1640,1,3,7,394.0,0,0,225,0,0,101517.05735236252
8250,0.0,0.0,0.0,0.0,0.0,1032,0,0,1032,1,2,6,260.0,0,0,121,0,0,81143.45266411973
5220,0.0,0.0,0.0,830.0,830.0,879,0,0,879,1,2,4,180.0,0,108,0,0,0,95923.99678534438
5500,0.0,510.0,373.0,190.0,1073.0,1073,0,0,1073,2,2,4,246.0,0,120,0,0,0,142009.84424404032
